createtime,creator_qq,creator_name,creator_isVip,dissid,dissname,listennum
2017-07-12,3434464849,Mark,2,3569246560,那些年，我们一起听过的周杰伦,27036993
2020-10-05,1462330176,SUSPECT,0,7737876541,周深 | 天籁之音与ACG的清灵融合,763822
2020-04-26,3344705956,歌恋,0,7537828867,「BGM」瞬间起飞逆风翻盘起飞,4871429
2017-07-12,2933172352,勿挽旧人,2,1469897872,「典藏经典」20世纪华语金曲精选,32110156
2020-09-08,459725094,冷儿ོ,0,7705968142,舒适减压：治愈耳朵舒服系音药,2787882
2020-06-04,1453377869,可乐不乐,0,7588905815,粤语女声 | 百无一用是深情,2178201
2020-09-04,192267977,旧时光 ້໌ᮨ.,0,7502602722,【伤感中文DJ】送我一杯忘情酒,6703708
2020-10-02,542340682,清泽俊秀（暂退）,0,7735056290,青春岁月| 如果泪水有记忆,3094497
2020-09-29,2134718135,‭遇浩,0,7703801812,失望片段 | 被爱的人不用道歉,7534913
2017-07-12,3549353852,续写年少时的梦,2,1469897660, 「民谣」送给自己的温暖,10288031
2020-09-24,1243702995,叶冰夏 מּ,0,7725260915,老歌‖忘记的歌名记住的高潮,2741119
2017-08-10,3470334301,南风轻语,2,1169460602,「华语」90后的青春纪念册,21444127
2015-06-19,945187827,念安娜,2,2864910544,运动健身必听歌曲,29849868
2020-04-30,3539255130,bad,0,7544945995,特丧丨抑郁者勿进,5023278
2017-02-09,2086094330,蛋崽,0,851172026,纯音乐｜适合睡觉的安眠曲.,4864333
2017-08-10,3050614512,小芭love music,2,1471715951,听着粤语歌，在香港迷了路,7522462
2020-10-03,497697572,柠檬少年,0,7736300010,毛不易丨音乐诗人唱尽人间百态,1068546
2020-08-14,945187827,念安娜,2,7677431156,伤感情歌：别以为你有多难忘,5091442
2020-04-10,1498030674,星野一,2,7515802168,偷心盗贼！抖音最火女声歌曲,49736574
2020-03-05,1750649530,李律川,0,7459981119,【电音】耳机党的超燃福利单曲,10588681
2019-08-27,2063634880,隔壁路人都在听,0,7174019073,回忆杀：90后的青春在MP3里,10564120
2020-10-03,790992810,神秘者,2,7736960644,全民K歌热门点唱最火中文歌,1527118
2020-09-11,2641743954,雨.,0,7698865314,伤感 | 世界很宽孤独很满,1259617
2017-07-12,2055241314,故里有梦,2,2065383198,周杰伦最全Live大合集,14356379
2020-03-12,3158686117,舒昂✧,0,7469525551,原来有一首歌 真的能够听十年,4069916
2016-10-20,296265619,权小康,2,3499770793,那些年，我们曾抄过的歌词,28690717
2020-06-10,2264793042,森兔,0,7596261659, 戏曲风 | 一身清贫，怎敢入繁华,3291548
2020-09-10,3279923419,韶华东流,0,7711178055,听伤心情歌、能否唤起你爱的回忆,6026912
2020-09-12,467638189,蜜糖男孩,2,7713197902,王靖雯不胖：浅唱最痛的领悟,2724576
2020-03-05,3138960748,Lemon.,0,7448733889,古风 ：世事不过一场大梦,5321755
2020-02-09,2297095896,景随风,7,7419467158,悠悠草原风，豪放唱情歌,11306001
2020-09-28,1509623294,漪墨千點,0,7730059503,90后回忆笺 | 你是否会想起我,5513049
2017-04-10,593749019,关慕云,2,3533408316,电音天才Alan Walker作品全收录,18856598
2020-08-09,1873182795,尔听°,0,7670490103,短视频BGM｜动感十足抖起来！,1908559
2020-10-03,790992810,神秘者,2,7736621015,短视频强势破圈热歌合集（持更）,452578
2020-08-22,2830372369,无人区有人い,0,7678585060,经典典藏 | 听再多也不厌的老歌,1574662
2020-07-30,1923446402,⁣⁣⁣⁣,0,7657315127,粤语精选:令你无法忘却的回忆,5451518
2020-06-22,1126570844,吴景军,0,7610040516,伤感｜情歌唱红尘，酒醉一生伤,8246505
2020-05-27,3144485316,仄言_calm,0,7481854701,学习很枯燥，加点兴趣,6548290
2020-07-17,261740698,🦁云水月琪🌟,0,7636233090,80′s | 经典就是经久不衰,6219505
2017-08-10,3092816710,夏逝Depart ．,2,874674982,「私藏英文」陪我度过漫长岁月的歌,13664694
2017-04-21,1834134569,毕业季王,0,3561102249,刀郎经典歌,7325342
2020-02-28,3428774265,Alice,0,6550622321,「 舒缓欧美 」给生活加点糖,1750940
2020-09-18,1357488878,情柔间眸.,0,7719392797,怀旧经典！让我们一起重拾记忆,1022735
2019-08-26,2063634880,隔壁路人都在听,0,7174018984,冷漠：情歌对唱精选歌单,7351048
2019-06-26,2982854755,算法火星哥,2,7060350025,苦情歌 | 心在想你眼在流泪,21091195
2020-09-13,3491139979,ʕ·͡ˑ·ཻʔ,0,7714410988,【温柔男嗓】只有和好没有如初,875173
2020-04-12,3540334230,乐迪,0,6758221344,潮牌DJ舞曲 ｜ 来自灵魂的拷问,19816746
2020-09-24,1522531377,PC12138,0,7725829709,300首华语金曲｜昨日红花今又开,44094603
2020-08-22,2722411508,说唱专区官方账号,0,7687765652,Free Out | 全是靠谱的小兄弟,82146
2020-09-25,1152921504969333469,莹火虫,0,7726094984,粤语热歌：好听到爆的粤语金曲集,1557228
2020-09-27,1791747120,Serendipity,0,7728880824,【伤感华语】后来终究没有后来,1642335
2020-03-20,3287132100,赢在起跑线,0,7483424306,《小猪佩奇》1-6季中文原声故事,9535983
2020-04-20,1950666740,★、╰︶,2,7530407537,DJ舞曲榜歌曲收录(持更),38094662
2017-07-26,3070783686,等待良人归~,2,2671455045,「华语精选」那些年你单曲循环过的旋律,36427559
2020-08-01,2277064172,琴锁今生@,0,1325548712,经典老歌｜把回忆酿成烈酒入喉,1618464
2019-06-28,2982854755,算法火星哥,2,7060350461,车载DJ | 车内嗨翻天，车外响遍天,18446420
2020-09-01,1453377869,可乐不乐,0,7701663992,喜欢你，渐渐只是我的独家记忆,6931654
2020-09-02,3104417409,Q音音乐人,2,7702184967,古风精选丨春秋山河与岁月同歌,2364656
2020-06-21,1242012453,自渡·,0,7608644303,钢琴曲 | 听安静治愈的旋律,2939514
2020-09-27,1750649530,李律川,0,7728891950,午夜蹦迪必备 · 我是最靓的崽,2388277
2017-08-10,3432418715,西瓜撞地球。,2,2372395808,「华语经典」老歌里是满满的回忆,32778501
2020-07-05,1441938062,错过的、再也,0,7622426118,民谣精选：民谣里的爱情故事,5696397
2020-05-29,2719188226,青青子衿,0,7581199837,助眠纯音乐 | 拯救失眠患者,4097824
2017-07-12,2069161301,花零落,2,1167623725,「民谣」孤独的旅人，诗意的远方,19219482
2019-10-11,2803448521,来点音乐续命,2,7228621673,草原情歌 | 骏马上的豪放柔情,4064653
2020-09-15,1816517060,K.,0,7716374345,【伤感】一个人偷偷听一个人流浪,1072946
2016-12-06,1729178127,TPS Tplayer,2,2939967105,一路上有你，致心中永远的学友,2813875
2019-11-24,1097940635,꧁এ虞七姑娘ོঞ꧂,0,2378889986,一首歌承载着心底多少回忆和故事,5445119
2020-08-28,2603652829,藤原ふじわら 千花ちか,0,7695268364,伤感片段：苦爱无果，心伤冷如霜,1595283
2017-08-10,2826947545,Forever /,2,2372395412,「国摇入门」那些年少值得铭记的经典,4835800
2020-08-07,1147038828,草离子,0,7667567006,劲爆DJ｜音乐一开，只管摇头嗨,21003870
2020-08-12,3439774664,盼眄.,0,7674045078,华语伤感 : 还是没陪你走到最后,37459273
2019-09-17,3162951975,天天都放假,2,7199069221,伤感情歌：把心门紧锁，再不触爱,2369730
2019-09-23,482219519,K先生的猫,2,7222826654,热歌向：你一定都爱听这些歌,58772103
2020-05-16,452775188,还不是因为你长得不好看,2,7565755059,收藏量100w+韩语热歌合集,15143512
2020-06-30,497697572,柠檬少年,0,7620039834,庄心妍 | 跟随内心做自己的女王,4868463
2020-05-28,2845093106,顾玖儿.,0,7580207042,品茶之道，悠心古琴 | 巫娜,3311605
2017-07-12,3545474218,漂洋过海来看你 ?,2,3267181388,「陈奕迅」请用心，听不要说话,23764456
2020-08-13,2456454417,微笑,0,7676434937,温柔女嗓丨一点一点占领你的心,3510718
2020-03-10,2085444145,阳光少年,0,7467921363,健身必备：免费下载的节奏BGM,8448572
2017-12-26,1182030515,旁白,2,3613980452,站内评论999+民谣歌曲,8639926
2020-06-07,2927431778,Apollo,0,7592417060,国粹戏腔｜曲尽人散，独唱戏还,6063932
2019-12-04,2297095896,景随风,7,7326793550,青春校园记忆，回不去的昨天,6159388
2020-06-27,2297095896,景随风,7,7615273724,青春励志｜敢梦敢当，我辈自强,1731963
2020-07-08,41556996,肖元斌,0,7630229758,经典粤语：少时记忆中的港台歌曲,2393551
2020-06-26,3282723161,🍃Etherealゞ,0,7615910374,「曼妙电音」任思绪在星河中遨游,399341
2020-04-28,995702579,星空,0,7542447663,粤语精选: 岁月如流不复返,2660752
2017-10-19,571909234,Seve7n Day Rock,2,2081165951,听歌测年龄！单曲循环过的都别装嫩了,57840833
2020-02-12,3202253026,凌然霄,0,3705423543,超燃电音|我独自一人处高峰,4191664
2020-02-15,153309323,韩普通PuTun.,0,1655141970,「华语私藏馆」你与残局皆是遗憾,5683710
2018-02-08,3083067593,冬天吃了秋天,2,3716447185,我好想学习啊！熬夜必备百首英文,79993055
2017-07-26,2955143385,晴天love,2,2372395482,「学习专用」写作业不分心的安谧纯音,21786945
2020-05-15,1152921504867105141,帅᭄᭄ꦿ,0,7562697445,不怕新歌出的多 就怕老歌配DJ,42527977
2017-05-05,1626194497,泡查音乐,2,2960651758,欧美成名曲珍藏版‖ 一首歌爱上一个歌手,29316882
2020-08-15,1147038828,草离子,0,7678252904,激动的心颤抖的手跟着节奏一起走,7347825
2019-08-26,2063634880,隔壁路人都在听,0,7174019428,苦情歌 ｜ 心在想你眼在流泪,6179626
2017-08-10,3092816710,夏逝Depart ．,2,874673541, 燃烧吧脂肪，运动健身走起,11627681
2020-05-27,945187827,念安娜,2,2858018649,张学友：歌神伴你度过的情歌岁月,15271678
2020-03-11,345211567,Li供养,0,7469197010,站内评论1W+的流行歌曲,25317716
2019-08-28,2138595535,你的歌单我承包了,0,7167575862,回忆金曲，70后KTV必点,9098330
2020-10-17,2446523656,幻菱,0,7750666971,【甜蜜情歌】因为有你，期盼余生,909751
2020-07-28,467638189,蜜糖男孩,2,7654534972,五条人乐队：国际范的“塑料味”,1992326
2019-12-12,2184870660,北城相拥-,0,7334948005,伤感情歌｜总有些歌听到想哭,14154453
2020-06-12,1152921504728223890,坠叶飘香,0,7192692099,【粤来香】甘醇似酒，韵味无穷尽,2169544
2020-04-01,2017358605,Paper Rings,0,7468186936,实力女团，blink专属,4726333
2020-05-20,1498030674,星野一,2,7570659434,伍佰＆China Blue 精选集,5038871
2018-09-14,3248641960,MouYong LynLyn,0,4794747052,车载必备：无损粤语经典,18728193
2016-10-20,3462048437,有梦不难,2,2918729634,重温粤语经典好歌50首,64077255
2020-06-10,1371887665,楠羽.,0,7595923629,B站热门BGM：极致的听觉盛宴,6933469
2017-02-24,2817242089,雀斑少女...,2,3531269917,心跳乱了节奏 最爱林俊杰,22452974
2020-08-28,2505222405,Thousand.,0,7655302463,伤感／谁能够毫不妥协地活得轻松,1017119
2020-08-03,1152921505002109802,糖糖觅星云.,0,7663072376,[韩语快歌] 提神醒脑必备,5669229
2020-01-08,1498030674,星野一,2,7373192968,伤感民谣丨都市青年深夜自愈法则,2741003
2020-08-27,1522531377,PC12138,0,7694482151,粤语众神：最动情是把我唱给你听,1154143
2017-08-10,2783670800,听听看,2,874675225,「韩国」大势女团的人气代表作,15846132
2019-04-25,517282940,梦醒时分,0,735097093,四百首粤语经典老歌  有很多双语版都有的歌,16073929
2020-04-13,1152921504885597952,Sy.Fantcalty,0,7157170508,3D环绕丨戴上耳机任它左右轰炸,1693226
2020-08-29,2722411508,说唱专区官方账号,0,7688087842,《说唱新世代》歌曲合集,23222514
2020-04-17,1837104394,是学姐吖,0,7526065605,抖音最新最热车载DJ合集,108273621
2017-08-10,3345119034,旧巷与猫,2,2067203923,「怀旧」属于85后的青葱岁月,21261163
2017-02-06,1614701077,Avicii,0,2949156952,华语|一听就爱上的旋律,26284449
2018-06-12,1600189472,HDM Fans,2,4159158106,一觉睡到自然醒！助眠柔缓纯音,15421097
2020-05-15,3037164132,邺欤,0,7537296535,[翻唱]短归短，好听也是真好听‎,29573712
2020-10-16,1760878626,给你推荐最好的,0,7750253020,睡前治愈：灿烂星空不如美梦一场,1687001
2020-04-02,1950666740,★、╰︶,2,7503750109,全民K歌金曲榜歌曲收录(持更),45858396
2016-11-02,2895785976,幻听,2,2638109131,别气馁，经典国语好歌为你加油,4745147
2017-04-11,945187827,念安娜,2,2869759650,50首钢琴曲伴你轻松入眠,68709662
2020-05-20,2692156904,孟冬,2,7567475864,最大的勇气 ：你说分手，我说好,4241779
2019-04-23,1787384289,万年蹦野迪,0,6946776962,李宗盛 滚石精选集,12695153
2020-09-22,1371887665,楠羽.,0,7724187323,热门车载音乐：一键驱走你的困意,4043385
2020-07-05,1152921504762804301,蒋云天,0,7624635863,「回味老歌」那些怀旧的经典歌曲,6199671
2020-01-22,3097158011,苏泽宸,0,7207429940,有人见到尘埃，有人见到星辰,1573200
2020-04-22,2259179931,月島,0,7513696064,『古风』 绕指柔情 刹那芳华,2143169
2020-09-13,1453377869,可乐不乐,0,7713333137,后青春期的诗，回忆夸饰着伤感,6983221
2020-04-30,2310064106,Xixi_小兮兮兮兮兮a,0,7534661884,『伤感国语』你走了不再回头,1948619
2020-08-20,1454119853,是y在熬我,0,7582167934,流行伤感 | 音乐谱写爱情的心酸,1533076
2019-03-29,695636314,玄冬Bw,2,6887998535,谢谢爱过，余生各自安好,40537025
2020-04-27,361077359,芒果先生,0,7538599997,一健钟情：拾光诗人李健,3333472
2020-07-24,909791486,顾染💤（退）,0,2629722368,欧美｜慎点！飙车专用动感音乐！,1892004
2020-03-28,498877906,狗贼,0,7496715710,一曲李宗盛 · 抚摸女人温柔心,3260273
2020-02-26,3138960748,Lemon.,0,7447224642,怀旧：听经典老歌，感似水流年,14407822
2017-08-18,571909234,Seve7n Day Rock,2,2071394673,游戏高燃BGM：赛场夺冠必备！,32823451
2020-05-15,945187827,念安娜,2,7564256630,轻松向：这些抖音歌你一定听过,19410387
2016-10-18,86010258,霜泧,2,3234547482,欧美｜月色氤氲迷人 沉醉慵懒爵士,3673528
2020-09-24,115157407,长风,0,7725657454,【中文DJ】开启耳畔新世界,6185951
2020-10-14,1152921505013260070,一曲,0,7748396278,治愈系/当阳光穿透乌云,84814
2020-06-20,2692156904,孟冬,2,7608334342,是心动呀！耳边华语女声呢喃,25104634
2020-09-07,3104417409,Q音音乐人,2,7677523286,新歌巴士丨给你不间断的音乐能量,1435925
2020-08-23,2069428611,你,0,7688612820,遗憾吗？我们就这样谁也不理谁了,3580431
2020-09-21,1152921504680359795,香菇,0,7722797360,蹦迪嗨曲｜拥抱狂欢，放肆玩乐,1879607
2020-07-07,2315190116,颜陌,7,2596840472,热门车载DJ：放松紧绷的情绪,38499010
2020-07-10,2896444587,温柔,0,7632667276,「翻唱」那些温柔入骨的翻唱片段,10094972
2017-11-22,1367363703,就是爱音乐,2,1786039591,『粤语男声』重温旋律，回味经典,69318513
2020-04-15,3077344505,精彩华辉,0,7312068130,伤心的时候，真的可以听情歌,7339200
2019-04-06,1972554042,z,0,5191446335,[超火BGM]热门歌曲捕捉器,5507364
2017-08-10,2176235807,狂奔的蚂蚁,2,2968770800,「怀旧情怀」华语老歌的辉煌年代,28476851
2017-05-26,1605570521,Liquor.,0,1157503878,纯音乐钢琴曲:刷题必备 失眠良药,4468494
2020-10-09,2562406741,Vuxa,0,7743173298,节奏BGM：鼓点遇上绝妙旋律,2220886
2020-08-30,3077344505,精彩华辉,0,7698826019,「怀旧流行」都是青春的回忆啊,1731131
2019-09-18,2298105529,我又可以了,2,7199053194,【华语精选】岁月沉淀的佳品,7974943
2020-08-12,459725094,冷儿ོ,0,7675011649,经典 | 老歌最有味！我们永远18,9490937
